M_y,3323.44,3107.44,2894.83,3473.01,2765.21,2961.51,3366.72,2793.58,3120.94,2707.26,3723.05,3619.9,2980.77,3457.62,3606.33,4009.35,3725.65,2794.41,2918.6,3945.64,3084.33,3000.18,3706.2,3656.2,3210.22,3535.44,4201.12,2661.13,3431.64,3448.99,2408.61,3308.62,3421.57,3143.99,2792.8,3516.36,3285.34,3026.36,3855.66,3573.36,3539.04,4020.76,3075.14,4136.18,3099.31,3518.79,3519.31,3382.84,3304.92,3889.42,2744.84,2693.7,2872.64,2393.86,3229.98,2607.08,3059.63,4104.81,3218.2,3008.78,2898.52,3646.14,3552.79,3414.36,4298.1,3377.97,3495.75,3127.87,3725.71,2360.64,3395.26,2546.53,3607.87,2903.06,4326.9,2908.81,3013.67,3240.16,2517.32,3209.48,2935.51,3736.36,2771.59,3109.25,3428.58,3256.03,2880.49,3530.59,2401.61,2767.69,3023.7,3456.94,3145.34,3474.28,3385.99,3591.49,2520.58,3035.93,3062.27,2823.78
1775,3761.56,3564.95,3247.44,3895.3,3154.9,3343.37,3828.29,3126.42,3500.76,3048.72,4209.84,4140,3380.03,3986.64,4076.69,4574.69,4259.65,3202.64,3366.67,4464.61,3492.86,3467.22,4234.63,4160.28,3616.97,4012.1,4806.04,3071.62,3952.3,3937.15,2762.68,3781.59,3930.03,3558.75,3196.19,3940.34,3763.87,3442.4,4391.17,4088.3,4035.46,4582.07,3465.38,4660.98,3524.93,3941.19,3964.37,3840.87,3722.7,4382.6,3176.96,3111.01,3222.2,2793.29,3658.58,2953.04,3422.38,4598.97,3617.2,3443.38,3279.05,4164.71,3978.17,3883.35,4880.64,3860.81,3969.44,3581.89,4169.18,2710.31,3739.46,2863.12,4082.45,3323.07,4900.73,3332.32,3474.39,3703.15,2886.55,3621.65,3324.89,4225.86,3213.53,3485.83,3899.98,3698,3273.23,3940.76,2712.37,3162.65,3417.49,3984.55,3642.98,3877.86,3791.84,4099.25,2798.44,3478.06,3514.2,3235.06
1800,3770.73,3570.38,3255.28,3902.28,3164.22,3351.61,3838.44,3135.12,3511.19,3056.75,4218.02,4145.37,3390.32,3991.92,4087.52,4586.86,4267.09,3211.23,3373.95,4470.26,3501.29,3476.67,4246.31,4168.24,3626.09,4016.14,4817.86,3079.04,3957.17,3947.32,2769.52,3788.47,3941.67,3568.6,3203.86,3949.08,3774.95,3450.75,4396.22,4092.66,4044.17,4596,3473.55,4671.61,3532,3951.26,3975.73,3850.65,3731.94,4390.7,3184.82,3119.23,3229.44,2800.94,3668.54,2958.49,3432.16,4605.73,3625.4,3451.87,3287.72,4174.58,3987.07,3893.59,4891.93,3870.61,3975.56,3588.13,4174.34,2716.28,3750.92,2871.53,4093.78,3332.4,4909.52,3341.14,3481.26,3713.8,2894.67,3626.52,3330.19,4234.14,3221.58,3494.6,3910.49,3703.19,3280.37,3952.05,2718.25,3170.12,3425.28,3993.86,3652.38,3889.32,3801.46,4108.97,2806.04,3483.33,3521.41,3242.86
1825,3779.9,3575.82,3263.12,3909.25,3172.03,3359.84,3843.38,3143.82,3518.83,3064.78,4226.2,4150.73,3399.28,3997.2,4098.34,4599.02,4274.53,3219.83,3381.22,4475.91,3509.72,3486.12,4258,4176.2,3635.22,4020.19,4829.69,3086.46,3962.04,3957.48,2776.36,3795.35,3953.2,3574.96,3211.52,3957.82,3781.25,3459.1,4401.26,4097.02,4052.89,4609.93,3480.96,4682.25,3539.06,3961.33,3987.1,3860.42,3741.19,4398.8,3192.68,3127.45,3236.68,2806.87,3678.49,2963.95,3441.93,4612.5,3633.6,3460.36,3296.39,4184.45,3995.96,3903.83,4903.21,3880.41,3981.67,3594.36,4179.5,2722.24,3759.48,2879.95,4105.1,3340.43,4918.31,3345.57,3488.13,3724.46,2902.38,3631.38,3335.5,4242.43,3226.27,3503.37,3921,3708.39,3287.5,3963.34,2724.13,3177.58,3433.08,4003.17,3661.79,3895.47,3811.08,4118.69,2813.63,3488.6,3525.04,3250.66
1850,3789.07,3581.25,3270.96,3916.23,3178.32,3368.08,3848.31,3152.53,3525.24,3072.8,4234.38,4156.1,3406.17,4002.47,4109.17,4611.19,4281.98,3228.43,3388.5,4481.55,3518.16,3495.57,4263.24,4184.16,3644.34,4024.23,4841.51,3093.89,3966.92,3967.65,2783.21,3802.24,3958.58,3581.31,3219.19,3966.57,3786.86,3467.45,4406.31,4101.38,4061.6,4623.87,3488.37,4692.89,3546.13,3971.41,3998.47,3870.2,3750.44,4406.9,3200.54,3135.67,3243.92,2812.13,3688.45,2969.41,3451.7,4619.27,3641.8,3468.85,3305.06,4194.32,4004.85,3914.07,4914.5,3890.21,3987.79,3600.59,4184.67,2728.21,3768.04,2888.36,4116.42,3344.81,4927.1,3350.01,3495,3735.12,2908.04,3636.25,3340.81,4250.72,3230.95,3512.14,3931.51,3713.58,3294.64,3974.63,2730.01,3185.04,3440.88,4012.48,3671.2,3901.62,3820.71,4128.41,2821.23,3493.87,3528.67,3258.46
1875,3798.25,3586.68,3278.8,3923.21,3184.61,3376.32,3853.25,3161.23,3531.65,3080.83,4242.56,4161.47,3413.06,4007.75,4120,4623.36,4289.42,3237.03,3395.78,4487.2,3526.59,3502.51,4266.1,4192.12,3653.46,4028.27,4853.33,3101.31,3971.79,3977.82,2790.05,3809.12,3963.96,3587.67,3226.85,3975.31,3792.46,3475.81,4411.35,4105.74,4070.31,4636.09,3495.79,4703.53,3553.2,3981.48,4006.36,3877.66,3759.68,4415,3207.11,3141.13,3251.16,2817.4,3698.41,2974.86,3461.48,4626.04,3650,3477.34,3313.74,4204.19,4013.75,3924.3,4925.45,3900.01,3993.9,3606.82,4189.83,2734.17,3776.6,2896.77,4125.35,3349.19,4935.89,3354.44,3501.86,3745.77,2913.69,3641.12,3346.12,4259.01,3235.64,3520.92,3935.04,3718.77,3301.77,3985.92,2735.89,3192.51,3448.68,4021.8,3680.61,3907.76,3830.33,4138.13,2828.83,3499.14,3532.3,3266.25
1900,3807.42,3592.12,3286.64,3930.18,3190.9,3384.55,3858.18,3169.93,3538.06,3086.44,4250.74,4166.84,3419.94,4013.03,4130.82,4632.22,4296.86,3245.63,3403.06,4492.85,3535.02,3507.13,4268.96,4200.07,3662.59,4032.32,4865.15,3108.73,3976.67,3979.98,2796.9,3816.01,3969.34,3594.02,3234.52,3984.06,3798.07,3484.16,4416.4,4110.1,4079.03,4643.85,3503.2,4714.17,3560.27,3991.55,4011.93,3879.8,3768.93,4423.1,3209.97,3145.61,3258.4,2822.66,3708.37,2980.32,3471.25,4632.81,3658.2,3485.82,3322.41,4214.06,4022.64,3931.79,4927.13,3909.81,4000.02,3613.05,4194.99,2740.14,3785.16,2903.87,4130.2,3353.57,4944.68,3358.88,3508.73,3756.43,2919.34,3645.98,3351.43,4267.3,3240.32,3529.69,3938.44,3723.96,3308.9,3996.85,2741.77,3199.97,3456.47,4031.11,3690.02,3913.91,3839.96,4147.85,2836.43,3504.41,3535.93,3274.05
1925,3816.59,3597.55,3294.48,3937.16,3197.2,3392.79,3863.11,3178.63,3544.48,3091.58,4258.93,4172.2,3426.83,4018.3,4135.56,4634.36,4304.3,3254.22,3410.33,4498.49,3543.46,3511.76,4271.82,4208.03,3671.71,4036.36,4876.97,3116.15,3981.54,3981.98,2803.74,3822.89,3974.72,3600.38,3242.18,3992.8,3803.67,3492.51,4421.45,4114.46,4087.74,4651.62,3510.61,4724.81,3567.34,4001.62,4017.5,3881.94,3778.18,4430.07,3212.83,3150.08,3265.64,2827.93,3717.02,2985.77,3481.02,4639.58,3666.4,3494.31,3331.08,4223.94,4031.53,3935.34,4928.81,3916.44,4006.13,3619.29,4200.15,2746.1,3793.71,2909.92,4135.05,3357.95,4953.48,3363.31,3515.6,3766.05,2925,3650.85,3356.74,4275.59,3245.01,3538.46,3941.85,3729.15,3316.04,4003.09,2747.65,3207.43,3464.27,4035.08,3698.83,3920.06,3849.58,4157.58,2844.02,3509.68,3539.56,3281.85
1950,3822.55,3602.99,3302.32,3944.14,3203.49,3401.03,3868.05,3187.33,3550.89,3096.73,4267.11,4177.57,3433.71,4023.58,4139.79,4636.5,4311.74,3262.25,3417.61,4504.14,3551.89,3516.38,4274.69,4215.99,3680.84,4040.41,4888.79,3121.93,3986.41,3983.98,2810.39,3829.77,3980.1,3606.73,3245.26,4001.55,3809.27,3500.86,4426.49,4118.81,4092.75,4659.38,3518.02,4735.44,3574.41,4011.69,4023.07,3884.08,3781.62,4431.15,3215.69,3154.56,3272.89,2833.19,3723.05,2991.23,3490.8,4646.35,3674.6,3502.8,3339.76,4233.81,4040.43,3938.89,4930.49,3920.19,4012.25,3625.52,4205.31,2752.07,3802.27,2915.98,4139.9,3362.33,4962.27,3367.74,3522.47,3772.92,2930.65,3655.72,3362.05,4283.88,3249.69,3547.23,3945.25,3734.35,3323.17,4009.33,2753.53,3214.89,3472.07,4036.58,3702.33,3926.2,3859.2,4167.3,2851.62,3514.95,3543.19,3289.65
1975,3825.61,3608.42,3310.16,3951.11,3209.78,3409.26,3872.98,3196.04,3557.3,3101.87,4274.24,4182.94,3440.6,4028.86,4144.02,4638.64,4319.18,3268.04,3424.89,4509.78,3555.98,3521.01,4277.55,4223.95,3689.96,4044.45,4900.61,3124.9,3991.29,3985.98,2815.07,3836.66,3985.48,3613.09,3247.42,4010.29,3814.88,3509.21,4431.54,4123.17,4094.55,4667.15,3525.44,4746.08,3581.47,4021.76,4028.64,3886.22,3784.55,4432.22,3218.55,3159.03,3280.13,2838.46,3729.07,2996.69,3500.57,4653.12,3682.8,3509.61,3348.43,4243.68,4049.32,3942.44,4932.17,3923.94,4018.36,3631.75,4210.47,2758.03,3810.83,2922.03,4144.75,3366.71,4971.06,3372.18,3529.34,3779.79,2936.3,3660.58,3367.36,4292.17,3254.37,3556,3948.65,3739.54,3330.31,4015.57,2759.41,3222.36,3479.86,4038.09,3705.84,3932.35,3868.83,4177.02,2859.22,3520.22,3546.83,3297.45
2000,3828.68,3613.85,3318,3958.09,3216.07,3414.68,3877.92,3204.74,3563.71,3107.01,4275.67,4188.3,3447.49,4034.13,4148.25,4640.78,4326.62,3273.82,3432.17,4515.43,3558.73,3525.63,4280.41,4231.9,3699.09,4048.5,4912.43,3127.88,3996.16,3987.98,2819.75,3843.54,3990.86,3619.44,3249.59,4019.03,3820.48,3517.56,4436.58,4127.53,4096.35,4674.91,3532.85,4756.72,3588.54,4031.83,4034.21,3888.36,3787.47,4433.3,3221.41,3163.51,3287.37,2843.72,3735.09,3002.14,3507.34,4659.89,3691,3513.49,3357.1,4253.55,4058.16,3945.99,4933.85,3927.69,4024.48,3637.98,4215.63,2764,3819.39,2928.08,4149.6,3371.09,4979.85,3376.61,3535.95,3786.67,2941.96,3665.45,3372.67,4300.46,3259.06,3564.78,3952.06,3744.73,3337.44,4021.82,2765.29,3229.82,3487.66,4039.6,3709.35,3938.49,3878.45,4186.74,2866.81,3525.49,3550.46,3304.64
2025,3831.75,3619.29,3325.84,3965.07,3222.36,3418.74,3882.85,3211.23,3570.13,3112.15,4277.11,4193.67,3454.37,4039.41,4152.49,4642.92,4334.06,3279.6,3439.44,4521.08,3561.48,3530.26,4283.27,4239.86,3704.96,4052.54,4919.26,3130.85,4001.03,3989.98,2824.42,3850.42,3996.24,3625.8,3251.75,4027.78,3826.08,3524.07,4441.63,4131.89,4098.15,4682.68,3540.26,4767.36,3595.61,4041.91,4039.78,3890.5,3790.4,4434.38,3224.27,3167.98,3294.61,2848.99,3741.12,3007.6,3513.78,4666.66,3699.2,3517.37,3364.3,4263.42,4060.49,3949.54,4935.53,3931.44,4030.59,3642.64,4220.79,2768.09,3827.95,2934.14,4154.45,3375.47,4980.96,3381.05,3537.45,3793.54,2947.61,3670.32,3377.98,4308.74,3263.74,3573.55,3955.46,3749.92,3344.58,4028.06,2771.17,3234.58,3495.46,4041.11,3712.85,3944.64,3886.88,4196.46,2872.48,3530.76,3554.09,3309.08
2050,3834.82,3624.07,3333.68,3972.04,3228.65,3422.79,3887.79,3217.15,3576.54,3117.3,4278.55,4199.04,3461.26,4044.69,4156.72,4645.06,4341.5,3285.39,3446.72,4526.72,3564.23,3534.88,4286.13,4247.82,3709.05,4056.58,4921.25,3133.83,4005.91,3991.98,2829.1,3855.8,4001.62,3632.15,3253.91,4036.52,3831.69,3527.8,4446.67,4136.25,4099.95,4690.44,3547.67,4778,3602.68,4050.31,4045.35,3892.64,3793.33,4435.46,3227.13,3172.46,3301.85,2854.25,3747.14,3013.05,3520.23,4673.43,3707.4,3521.25,3370.18,4268.67,4062.81,3953.09,4937.21,3935.19,4036.71,3643.86,4225.95,2769.78,3836.51,2940.19,4159.3,3379.85,4982.05,3385.48,3538.94,3800.41,2953.26,3675.18,3383.29,4317.03,3268.43,3580.26,3958.87,3755.12,3351.16,4034.3,2776.99,3237.96,3498.68,4042.62,3716.36,3950.79,3892.35,4201.35,2877.69,3536.03,3557.72,3313.51
2075,3837.89,3624.85,3341.52,3979.02,3234.94,3426.85,3892.72,3223.07,3582.95,3122.44,4279.99,4204.41,3468.14,4049.96,4160.95,4647.2,4348.94,3291.17,3454,4532.37,3566.97,3539.51,4288.99,4253.66,3713.15,4060.63,4923.25,3136.8,4010.78,3993.98,2833.78,3857.34,4007,3638.51,3256.07,4045.27,3837.29,3531.54,4451.72,4140.61,4101.75,4698.21,3555.09,4781.17,3609.75,4055.51,4050.92,3894.78,3796.26,4436.54,3229.99,3176.93,3308.83,2859.52,3753.17,3018.51,3526.68,4680.2,3712.8,3525.12,3376.06,4271.21,4065.14,3956.64,4938.88,3938.94,4042.82,3645.08,4231.11,2771.46,3845.07,2946.24,4164.15,3384.23,4983.13,3389.92,3540.43,3807.29,2958.92,3680.05,3388.6,4325.32,3273.11,3585.77,3962.27,3760.31,3353.26,4040.54,2781.1,3241.34,3501.52,4044.12,3719.87,3956.93,3897.82,4203.78,2882.91,3541.3,3561.35,3317.95
2100,3840.95,3625.63,3347.65,3986,3241.23,3430.9,3897.66,3228.99,3589.36,3127.58,4281.43,4209.77,3475.03,4055.24,4165.19,4649.34,4356.39,3296.95,3456.99,4538.02,3569.72,3544.13,4291.85,4255.13,3717.25,4064.67,4925.25,3139.78,4015.65,3995.98,2838.46,3858.87,4012.38,3644.86,3258.23,4054.01,3842.9,3535.27,4456.77,4144.97,4103.56,4705.97,3562.5,4783.12,3616.82,4060.72,4056.49,3896.91,3799.19,4437.61,3232.85,3181.41,3311.02,2864.78,3759.19,3023.97,3533.13,4686.97,3716.13,3529,3381.95,4273.74,4067.46,3960.19,4940.56,3942.69,4048.94,3646.3,4236.27,2773.15,3853.62,2952.29,4169,3388.61,4984.22,3394.35,3541.93,3814.16,2964.57,3684.92,3393.91,4333.61,3277.8,3591.28,3965.68,3765.5,3355.35,4046.78,2785.2,3244.72,3504.36,4045.63,3723.37,3963.08,3903.29,4206.21,2888.12,3546.57,3564.98,3322.39
2125,3844.02,3626.41,3352.69,3992.97,3247.52,3434.96,3902.59,3234.91,3595.78,3132.72,4282.87,4215.14,3481.92,4060.52,4169.42,4651.47,4363.83,3302.73,3459.56,4543.66,3572.47,3548.76,4294.71,4256.6,3721.35,4068.72,4927.24,3142.76,4020.53,3997.98,2843.13,3860.41,4017.76,3651.22,3260.4,4062.4,3848.5,3539,4461.81,4149.33,4105.36,4713.74,3569.91,4785.07,3620.86,4065.92,4062.06,3899.05,3802.11,4438.69,3235.71,3185.88,3313.21,2870.05,3765.21,3029.42,3539.58,4693.74,3719.47,3532.88,3387.83,4276.28,4069.79,3963.75,4942.24,3946.44,4055.05,3647.51,4241.43,2774.83,3859.7,2958.35,4173.85,3392.99,4985.3,3398.78,3543.42,3821.03,2970.23,3689.78,3399.22,4341.9,3282.48,3596.79,3969.08,3770.69,3357.45,4053.03,2789.31,3248.1,3507.19,4047.14,3726.88,3969.23,3908.76,4208.64,2893.33,3549.27,3568.61,3326.83
2150,3847.09,3627.19,3357.72,3999.95,3253.81,3439.01,3907.52,3240.83,3602.19,3137.87,4284.31,4220.51,3488.8,4065.8,4173.65,4653.61,4371.27,3308.52,3462.12,4549.31,3575.22,3553.38,4297.57,4258.07,3725.45,4072.76,4929.24,3145.73,4025.4,3999.98,2847.81,3861.95,4023.14,3657.57,3262.56,4065.21,3854.1,3542.73,4466.86,4153.69,4107.16,4721.5,3577.32,4787.02,3622.6,4071.12,4067.63,3901.19,3805.04,4439.77,3238.57,3190.35,3315.4,2875.31,3771.24,3034.88,3546.02,4700.51,3722.8,3536.75,3393.71,4278.81,4072.11,3967.3,4943.92,3950.19,4061.17,3648.73,4246.59,2776.52,3862.39,2964.4,4178.7,3397.37,4986.38,3403.22,3544.91,3827.91,2975.88,3694.65,3404.53,4350.19,3287.16,3602.3,3972.48,3775.89,3359.54,4059.27,2793.41,3251.48,3510.03,4048.65,3730.39,3975.37,3914.23,4211.07,2898.54,3550.22,3572.25,3331.27
2175,3850.16,3627.97,3362.75,4001.55,3260.1,3443.07,3912.46,3246.75,3608.6,3143.01,4285.75,4225.87,3495.69,4071.07,4177.89,4655.75,4378.71,3314.3,3464.69,4554.95,3577.96,3558.01,4300.43,4259.54,3729.55,4076.81,4931.24,3148.71,4030.28,4001.98,2852.49,3863.49,4028.52,3663.93,3264.72,4068.02,3859.71,3546.47,4469.59,4158.05,4108.96,4729.27,3581.27,4788.98,3624.33,4076.32,4073.2,3903.33,3807.97,4440.85,3241.43,3194.83,3317.59,2880.58,3777.26,3036.81,3552.47,4707.28,3726.13,3540.63,3399.59,4281.35,4074.44,3970.85,4945.6,3953.94,4067.28,3649.95,4251.75,2778.21,3865.07,2970.45,4183.55,3401.75,4987.47,3407.65,3546.41,3834.78,2981.53,3697.29,3409.84,4354.22,3291.85,3607.81,3975.89,3781.08,3361.64,4065.51,2797.51,3254.86,3512.87,4050.16,3733.9,3981.52,3919.7,4213.5,2903.76,3551.18,3575.88,3335.71
2200,3853.23,3628.75,3367.78,4003.07,3266.39,3447.13,3917.39,3252.67,3615.01,3148.15,4287.18,4231.24,3502.58,4076.35,4182.12,4657.89,4386.15,3320.08,3467.25,4558.82,3580.71,3562.63,4303.29,4261.02,3733.64,4080.85,4933.23,3151.68,4035.15,4003.98,2857.16,3865.02,4033.9,3670.28,3266.88,4070.83,3865.31,3550.2,4470.04,4162.41,4110.76,4737.03,3583.57,4790.93,3626.06,4081.52,4078.77,3905.47,3810.9,4441.93,3244.29,3199.3,3319.78,2885.84,3783.29,3038.61,3558.92,4714.05,3729.46,3544.51,3405.47,4283.89,4076.76,3974.4,4947.28,3957.69,4073.4,3651.16,4256.91,2779.89,3867.76,2976.5,4188.4,3406.13,4988.55,3412.09,3547.9,3841.65,2987.19,3698.33,3415.15,4356.03,3296.53,3613.31,3979.29,3786.27,3363.73,4071.75,2801.62,3258.24,3515.71,4051.66,3737.4,3987.66,3925.17,4215.93,2908.97,3552.13,3579.51,3340.14
2225,3856.3,3629.53,3372.82,4004.59,3272.68,3451.18,3922.33,3258.59,3620.12,3153.29,4288.62,4236.61,3507.1,4081.63,4186.35,4660.03,4391.78,3325.86,3469.81,4559.41,3583.46,3567.26,4306.15,4262.49,3737.74,4084.89,4935.23,3154.66,4040.02,4005.98,2861.84,3866.56,4039.28,3673.64,3269.04,4073.64,3870.92,3553.93,4470.49,4166.77,4112.56,4744.8,3585.86,4792.88,3627.8,4086.72,4084.34,3907.61,3813.82,4443,3247.15,3203.78,3321.98,2891.1,3789.31,3040.41,3565.37,4720.82,3732.8,3548.39,3411.36,4286.42,4079.08,3977.95,4948.96,3961.44,4079.51,3652.38,4262.07,2781.58,3870.45,2982.56,4193.25,3410.51,4989.64,3416.52,3549.39,3848.53,2992.84,3699.38,3420.46,4357.84,3301.22,3618.82,3982.7,3791.46,3365.83,4077.99,2805.72,3261.61,3518.54,4053.17,3740.91,3993.81,3930.64,4218.36,2914.18,3553.08,3583.14,3344.58
2250,3859.36,3630.31,3377.85,4006.11,3277.41,3455.24,3927.26,3264.51,3622.08,3158.44,4290.06,4238.56,3509.62,4086.9,4190.59,4662.17,4393.1,3331.65,3472.38,4560,3586.2,3571.88,4309.01,4263.96,3741.84,4088.94,4937.23,3157.63,4044.9,4007.98,2866.52,3868.1,4044.66,3675.51,3271.21,4076.45,3876.52,3557.67,4470.94,4171.13,4114.36,4752.56,3588.16,4794.83,3629.53,4091.92,4089.91,3909.75,3816.75,4444.08,3250.01,3208.25,3324.17,2896.37,3795.33,3042.2,3571.82,4726.26,3736.13,3552.26,3417.24,4288.96,4081.41,3981.5,4950.64,3965.19,4081.9,3653.6,4266.8,2783.27,3873.13,2987.24,4198.1,3414.9,4990.72,3420.95,3550.89,3855.4,2995.57,3700.43,3423.22,4359.65,3305.9,3624.33,3986.1,3796.65,3367.92,4084.24,2809.82,3264.99,3521.38,4054.68,3744.42,3999.96,3936.11,4220.79,2919.39,3554.03,3586.77,3349.02
2275,3862.43,3631.09,3382.88,4007.63,3279.25,3459.29,3932.2,3270.43,3624.04,3163.58,4291.5,4239.12,3512.13,4092.18,4194.82,4664.31,4394.42,3337.43,3474.94,4560.59,3588.95,3576.5,4311.88,4265.43,3745.94,4092.98,4939.22,3160.61,4049.77,4009.98,2871.2,3869.63,4050.04,3677.38,3273.37,4079.26,3882.12,3561.4,4471.4,4175.48,4116.16,4760.33,3590.46,4796.79,3631.26,4097.12,4095.48,3911.89,3819.68,4445.16,3252.87,3212.73,3326.36,2898.38,3801.36,3044,3578.26,4727.32,3739.46,3556.14,3423.12,4291.49,4083.73,3985.05,4952.32,3968.95,4083.11,3654.82,4267.64,2784.95,3875.82,2991.83,4202.95,3419.28,4991.81,3425.39,3552.38,3862.28,2997.45,3701.48,3424.66,4361.46,3310.59,3629.84,3989.51,3797.91,3370.02,4090.48,2813.93,3268.37,3524.22,4056.19,3747.92,4001.98,3941.58,4223.22,2924.61,3554.98,3590.4,3353.46
2300,3865.5,3631.87,3387.91,4009.16,3281.09,3463.35,3937.13,3276.35,3626,3168.38,4292.94,4239.68,3514.65,4097.46,4199.05,4666.45,4395.74,3343.21,3477.51,4561.18,3591.7,3581.13,4314.74,4266.9,3750.04,4097.03,4941.22,3163.58,4054.64,4011.98,2875.87,3871.17,4055.42,3679.25,3275.53,4082.07,3887.73,3565.13,4471.85,4179.84,4117.96,4768.09,3592.75,4798.74,3633,4102.33,4101.06,3914.03,3822.61,4446.24,3255.73,3217.2,3328.55,2899.88,3807.38,3045.8,3584.71,4728.38,3742.8,3560.02,3429,4294.03,4086.06,3988.6,4954,3972.7,4084.32,3656.03,4268.48,2786.64,3878.51,2996.41,4207.8,3423.66,4992.89,3429.82,3553.87,3869.15,2999.33,3702.53,3426.1,4363.27,3315.27,3635.35,3992.91,3798.92,3372.11,4096.72,2818.03,3271.75,3527.05,4057.7,3751.43,4003.39,3947.05,4225.65,2929.82,3555.93,3594.04,3357.9
2325,3868.57,3632.65,3392.94,4010.68,3282.92,3467.4,3942.07,3282.27,3627.96,3170.12,4294.38,4240.24,3517.16,4099.36,4203.29,4668.59,4397.06,3349,3480.07,4561.77,3594.45,3585.75,4317.6,4268.38,3754.14,4098.96,4943.22,3166.56,4059.52,4013.98,2880.55,3872.71,4060.8,3681.12,3277.69,4084.88,3892.27,3568.86,4472.3,4184.2,4119.76,4775.86,3595.05,4800.69,3634.73,4107.53,4106.63,3916.16,3825.53,4447.31,3258.59,3221.68,3330.74,2901.39,3813.4,3047.6,3591.16,4729.44,3746.13,3563.9,3434.89,4296.56,4088.38,3992.15,4955.68,3976.45,4085.53,3657.25,4269.32,2788.33,3881.19,3001,4212.65,3428.04,4993.98,3434.26,3555.37,3876.02,3001.2,3703.58,3427.53,4365.08,3319.96,3640.85,3996.31,3799.92,3374.21,4102.96,2822.13,3275.13,3529.89,4059.21,3754.94,4004.8,3952.52,4228.08,2935.03,3556.88,3597.67,3362.34
2350,3871.64,3633.42,3397.98,4012.2,3284.76,3471.46,3944.27,3288.19,3629.92,3171.86,4295.82,4240.8,3519.68,4100.16,4207.52,4670.72,4398.38,3354.78,3482.64,4562.36,3597.19,3590.38,4320.46,4269.85,3758.24,4099.37,4945.21,3169.53,4064.39,4015.98,2885.23,3874.24,4066.18,3682.99,3279.85,4087.69,3893.46,3572.6,4472.75,4188.56,4121.56,4783.62,3597.34,4802.64,3636.46,4112.73,4112.2,3918.3,3828.46,4448.39,3261.45,3226.15,3332.93,2902.9,3819.43,3049.4,3597.61,4730.5,3749.46,3567.77,3440.77,4299.1,4090.71,3995.7,4957.36,3980.2,4086.74,3658.47,4270.16,2790.01,3883.88,3005.59,4217.5,3432.42,4995.06,3436.62,3556.86,3882.9,3003.08,3704.62,3428.97,4366.89,3321.13,3646.36,3999.72,3800.93,3376.3,4109.14,2826.24,3278.51,3532.73,4060.71,3758.44,4006.21,3957.99,4230.51,2940.25,3557.83,3601.3,3366.77
2375,3874.7,3634.2,3403.01,4013.72,3286.6,3475.51,3945.15,3294.11,3631.89,3173.6,4297.26,4241.36,3522.2,4100.96,4211.75,4672.86,4399.71,3360.56,3485.2,4562.94,3599.94,3595,4323.32,4271.32,3762.33,4099.79,4947.21,3172.51,4066.6,4017.97,2889.91,3875.78,4071.56,3684.86,3282.01,4090.5,3894.65,3576.33,4473.2,4191.57,4123.36,4788.8,3599.64,4804.6,3638.2,4117.93,4115.44,3920.44,3831.39,4449.47,3264.31,3229.75,3335.12,2904.4,3825.45,3051.19,3603.82,4731.56,3752.79,3571.65,3446.65,4301.63,4093.03,3999.25,4959.04,3983.95,4087.95,3659.69,4271,2791.7,3886.57,3010.17,4222.35,3435.72,4996.15,3437.59,3558.35,3889.77,3004.96,3705.67,3430.4,4368.7,3322.3,3651.87,4003.12,3801.94,3378.39,4110.72,2830.34,3281.89,3535.56,4062.22,3761.95,4007.62,3963.46,4232.94,2945.08,3558.78,3604.93,3371.21
2400,3877.77,3634.98,3408.04,4015.24,3288.43,3479.57,3946.03,3299.3,3633.85,3175.34,4298.7,4241.92,3524.71,4101.77,4215.99,4675,4401.03,3366.23,3487.77,4563.53,3602.69,3599.63,4326.18,4272.79,3766.43,4100.21,4949.21,3175.49,4067.3,4019.97,2894.58,3877.32,4076.94,3686.73,3284.18,4093.31,3895.84,3580.06,4473.65,4192,4125.16,4790.31,3601.94,4806.55,3639.93,4123.13,4116.66,3922.58,3834.32,4450.55,3267.17,3231.01,3337.31,2905.91,3827.33,3052.99,3607.25,4732.62,3756.13,3575.53,3452.53,4304.17,4095.35,4002.8,4960.71,3987.7,4089.16,3660.9,4271.85,2793.39,3889.25,3014.76,4227.2,3436.68,4997.23,3438.55,3559.85,3893.85,3006.84,3706.72,3431.84,4370.51,3323.46,3657.38,4006.53,3802.95,3380.49,4112.3,2834.44,3285.27,3538.4,4063.73,3765.46,4009.03,3968.93,4235.37,2949.22,3559.73,3606.8,3375.65
